Product Name,Category,Type,Description,Condition,Place Name,Region,Geo Position,ICBM,Post ID,Posted Date,Label,ID,Actual Class,
Samsung UN82MU8000FXZA,Electronics,NonTV,"Just bought the one I wanted, a Samsung 85"" so I am selling this 82"" at a great price. A-1 condition. Great picture and no problems that I know of. Tried to post the Specs but could not so you need to look the TV up and see it has a lot of things most do not. Set up and you can see it play. Football looks Great on it plus it has over 200 free channels on what Samsung calls Samsung plus! Has legs and will set on a console. The price is FIRM and CASH. This IS a BIG TV so you will need a Truck w/pads! IF you want the BEST and EASYIEST Big Screen to use THIS is the ONE and you will NOT be Sorry! Call me at show contact info anytime. We live in Columbus, IN just off 58. I am a Disabled Vet so you will need a helper to load, Thanks

.",Not specified,Columbus,US-IN,39.205500;-85.931700,"39.205500, -85.931700",7682911814,2023-11-01T10:54:34-0400,Craigslist,439,0,
"Apple Watch Ultra 49mm Titanium Case with Yellow Ocean Band, One Size (GPS +)",Electronics,NonTV,"This Apple watch comes with a 49mm titanium case and yellow ocean band, the box and charger are all included, apple care is included also",like new,Indianapolis,US-IN,39.789000;-86.133000,"39.789000, -86.133000",7682856993,2023-11-01T07:33:50-0400,Craigslist,440,0,
D-Link DSL 520B ADSL2 Modem,Electronics,NonTV,"D-Link DSL 520B ADSL2 Modem, with box and cables.",D-Link,Indianapolis,US-IN,39.904800;-86.067300,"39.904800, -86.067300",7680836030,2023-10-26T04:49:59-0400,Craigslist,441,0,
Meta Oculus Quest 2 256GB Advanced VR Virtual Reality Headset with Controllers,Electronics,NonTV,"This powerful VR is the ultimate freedom to roam a new universe of experiences, people and possibilities! The VR headset, 2x touch controllers, 2x AA batteries, silicone cover, glasses spacer, charging cable, and a power adapter, the VR headset has 256gb storage for maximum capacity for all your VR entertainment, games and experiences",new,Indianapolis,US-IN,39.789000;-86.133000,"39.789000, -86.133000",7682849827,2023-11-01T06:30:53-0400,Craigslist,442,0,
Infinity CC-1 80w center channel speaker,Electronics,NonTV,"Nice condition, check out the photos.

The Infinity CC-1 is a reliable 2-way speaker with a peak power handling of 80 watts, which produces whole-bodied, powerful audio. The 100 Hz - 20 kHz frequency response of this Infinity center speaker provides well-balanced and clear sound across a wide range of frequencies. The 4-inch woofer of this Infinity 2-way speaker gives you incredible bass without any distortion. The Infinity CC-1 speaker has a 4-inch midrange driver that offers clean and realistic audio. You get dynamic and natural highs with the 0.5-inch tweeter of this Infinity center speaker. The 8 ohm impedance of this Infinity 2-way speaker delivers clearer sound with maximum audio output. Experience loud, theater-like audio with the 90 dB sensitivity of the Infinity CC-1 speaker.",excellent,Fishers,US-IN,39.955900;-85.960100,"39.955900, -85.960100",7678666750,2023-10-19T20:29:43-0400,Craigslist,443,1,
Yamaha YST-SW315 10” - 250 QD powered subwoofer,Electronics,NonTV,Super clean and rarely used Yamaha powered subwoofer. 250 watts and a 10” subwoofer - sub has lots of range and the ability to shake a room if you’d like. Also works perfectly to accentuate regular TV watching and music. Works perfectly and is in really nice condition. Check out the photos.,excellent,Fishers,US-IN,39.955900;-85.960100,"39.955900, -85.960100",7678667259,2023-10-19T20:31:39-0400,Craigslist,444,1,
82 inch Samsung Tv 800$,Electronics,TV,"82 inch tv
No Scratches
No Dents
No Problems
Remote
I’ve had it for a few months. Getting rid of it to move. No problems.",new,Indianapolis,US-IN,39.832600;-86.083600,"39.832600, -86.083600",7682671803,2023-10-31T14:33:46-0400,Craigslist,445,1,
Klipsch Surround Sound/Video System,Electronics,NonTV,"Complete surround sound and video system with all cables included for immediate hookup and use. The description of the individual components can be gotten off the original boxes in the photos. Must let go of this system as I moved from Indy to a small bungalow in Colorado and I have no room for it. Will be driving back to Indy for Thanksgiving with the system in tow. Everything is in excellent condition as I used it sparingly over the years and it was well taken care by me. I promise, you won't be disappointed. If interested send me a message and I will provide my phone number in a reply so we can chat, or you can give me your number.",like new,Indianapolis,US-IN,39.846200;-86.195100,"39.846200, -86.195100",7682655070,2023-10-31T13:55:29-0400,Craigslist,446,1,
Cb Radios And Laptops,Electronics,NonTV,"Rally Sports CB Shop in Arlington Indiana on US 52.

Selling Cb Radios , Laptops and other things in the shop. Will work out trades, cash and even fix a radio for other radios for payment. I own Rally Sports CB Shop located in Arlington Indiana on US 52. I also work on radios if you want to trade for work on others as well. Looking for any CB Radios working or not working. Video of the shop>> https://www.youtube.com/watch?v=g-0pWMVqS_I&ab_channel=RallySportsCBShop

Also will do trading for Hunting items, Electrical. I have a New Home breaker box that needs to be put in and some electrical work around here done. Let me know what you have or have in mind doing.",Not specified,Arlington,US-IN,39.648800;-85.582800,"39.648800, -85.582800",7682627476,2023-10-31T12:54:30-0400,Craigslist,447,0,
DT Research Tablet,Electronics,NonTV,"10.1-inch DT Research Tablet with Charger included and protection cover
64 Bit operating system, x64-based processor
8.00 GB
Intel(r) Core(tm) i5-6200u CPU business like piece of hardware
2 in 1 tablet ( keyboard not included)
OBO is acceptable
NO SHIPPING, WILL MEET AT A LOCAL PLACE!!",fair,Indianapolis,US-IN,39.678200;-86.197600,"39.678200, -86.197600",7682608314,2023-10-31T12:13:22-0400,Craigslist,448,0,
JVC HARX500 Full-Size Headphones,Electronics,NonTV,"I bought these two JVC headphones in like new condition for $17.18 each. I used them about five times to watch movies with my mother in her nursing home. Buy one or both; either way, you save almost 90 percent. Extras include 2.5 mm-to-3.5 mm adapters and Y-splitter cable, with similar adapter, which each cost me extra. Price is $2.00 each.

Connector is 2.5 mm, comes with 3.5 mm adapter
Cord is 11.5 ft
Ear-direct structure
Wired
Sensitivity: 100 dB/mW
Maximum Input Capacity : 1200mW (IEC)
Nominal Impendence : 32 ohms
Cushioned headband
Gold-plated plug",like new,Columbus,US-IN,39.225704;-85.885663,"39.225704, -85.885663",7682600912,2023-10-31T11:59:28-0400,Craigslist,449,1,
"LG 50"" TV.",Electronics,TV,"50: LG, TV with LED backlighting",good,Indianapolis,US-IN,39.678900;-86.130200,"39.678900, -86.130200",7672229679,2023-10-02T00:56:12-0400,Craigslist,450,1,
Livepure 5L Humidifie,Electronics,NonTV,"Livepure 5l UL Trasnc Humidifie Mahog, with remote controll",like new,Indianapolis,US-IN,39.678900;-86.130200,"39.678900, -86.130200",7672343234,2023-10-02T11:49:57-0400,Craigslist,451,0,
Indoor Antenna,Electronics,NonTV,"Clear TV key HDTV Digital antenna, sleek, slim design, Get Free broadcast programs.",new,Indianapolis,US-IN,39.678900;-86.130200,"39.678900, -86.130200",7672228603,2023-10-02T00:45:10-0400,Craigslist,452,1,
Car system ( amplifiers subwoofers),Electronics,NonTV,"Two sundown audio scv6000's, two deaf bonce 4515r's, one limitless lithium cyber 12k, two jy power hp40's, lithium battery charger, power fuse distribution block, and a ground distribution block",excellent,Greensburg,US-IN,39.337769;-85.483246,"39.337769, -85.483246",7678952467,2023-10-20T16:20:23-0400,Craigslist,453,0,
Archer A7 Wifi Router,Electronics,NonTV,"Selling my TP-Link Archer A7 wifi router. Works perfect, fast speeds and strong signal, this is a great router. Only selling because I got a free router with my internet. Comes with original box and cables.

$35 cash no trades",excellent,Avon,US-IN,39.762900;-86.399600,"39.762900, -86.399600",7673309181,2023-10-04T20:20:58-0400,Craigslist,454,0,
Splash 83 inch wide sofa,Furniture,NonTV,The couch is brand new and selling at a reduced price,new,Beech Grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7686296867,2023-11-10T15:50:44-0500,Craigslist,455,0,
Light wooden dresser,Furniture,NonTV,Light wooden dresser,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7685913798,2023-11-09T15:17:50-0500,Craigslist,456,0,
Leather armchair,Furniture,NonTV,Orange leather armchair,new,Beech grove,US-IN,39.714053;-86.082617,"39.714053, -86.082617",7685925511,2023-11-09T15:47:27-0500,Craigslist,457,0,
4 cream script dining chairs,Furniture,NonTV,4 cream script chairs,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7685928154,2023-11-09T15:54:23-0500,Craigslist,458,0,
Gray 6 drawer dresser,Furniture,NonTV,Gray 6 drawer dresser,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7694055597,2023-12-03T18:27:34-0500,Craigslist,459,0,
Dining chair,Furniture,NonTV,1 dining chair,like new,Beech grove,US-IN,39.714053;-86.082617,"39.714053, -86.082617",7687463650,2023-11-14T06:27:27-0500,Craigslist,460,0,
2 piece china cabinet,Furniture,NonTV,"Beautiful piece.
Delivery is $50
Financing available. Pay as little as $20 a month",like new,Indianapolis,US-IN,39.678900;-86.130200,"39.678900, -86.130200",7687463859,2023-11-14T06:29:40-0500,Craigslist,461,0,
Green fabric sofa,Furniture,NonTV,New green fabric sofa. Please contact me with any questions or concerns.,new,Beech grove,US-IN,39.714053;-86.082617,"39.714053, -86.082617",7687463915,2023-11-14T06:30:11-0500,Craigslist,462,0,
Dark brown center ottoman,Furniture,NonTV,This item is an estate ottoman,like new,Beech Grove,US-IN,39.715400;-86.093300,"39.715400, -86.093300",7687464060,2023-11-14T06:31:38-0500,Craigslist,463,0,
Dark wood headboard in queen,Furniture,NonTV,The headboard is heavy and sturdy,new,Beech Grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7687464146,2023-11-14T06:32:21-0500,Craigslist,464,0,
Black barstool,Furniture,NonTV,Black studded barstool,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688652170,2023-11-17T12:28:44-0500,Craigslist,465,0,
Gray wooden countertop,Furniture,NonTV,Gray wooden countertop,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688663988,2023-11-17T12:52:56-0500,Craigslist,466,0,
Black and gold low nightstand,Furniture,NonTV,Black and gold low profile nightstand,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688664872,2023-11-17T12:54:50-0500,Craigslist,467,0,
Tan shelf,Furniture,NonTV,Tan shelf,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688674743,2023-11-17T13:14:43-0500,Craigslist,468,0,
Silver nightstand,Furniture,NonTV,Silver Ashley nightstand,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688673084,2023-11-17T13:11:16-0500,Craigslist,469,0,
Unique table,Furniture,NonTV,Unique table,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688684270,2023-11-17T13:34:39-0500,Craigslist,470,0,
Storage ottoman,Furniture,NonTV,Storage ottoman,excellent,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688686027,2023-11-17T13:38:19-0500,Craigslist,471,0,
Gold nightstand,Furniture,NonTV,Like new gold nightstand,like new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7694054599,2023-12-03T18:23:31-0500,Craigslist,472,0,
Wooden desk,Furniture,NonTV,Wooden desk solid wood,like new,Beech Grove,US-IN,39.715400;-86.093300,"39.715400, -86.093300",7688686708,2023-11-17T13:39:47-0500,Craigslist,473,0,
Teal side table with drawer,Furniture,NonTV,Teal side table with drawer,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688690149,2023-11-17T13:47:26-0500,Craigslist,474,0,
3 drawer brown chest,Furniture,NonTV,3 drawer brown chest,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688689378,2023-11-17T13:45:47-0500,Craigslist,475,0,
Retro step stool chair in red,Furniture,NonTV,Retro step stool in red and chair,like new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688691187,2023-11-17T13:49:46-0500,Craigslist,476,0,
Single storage nightstand wooden,Furniture,NonTV,Storage nightstand wooden,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688692307,2023-11-17T13:52:12-0500,Craigslist,477,0,
Tv stand with storage,Furniture,TV,Black and wooden tv stand with storage,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688727713,2023-11-17T15:11:20-0500,Craigslist,478,1,
3 drawer pair of nightstands,Furniture,NonTV,Pair of 3 drawer nightstands very good quality!,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688730756,2023-11-17T15:17:59-0500,Craigslist,479,0,
Large chest high quality,Furniture,NonTV,Large chest very high quality,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7694054091,2023-12-03T18:21:26-0500,Craigslist,480,0,
6 drawer high quality dresser,Furniture,NonTV,6 drawer high quality dresser,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688733605,2023-11-17T15:25:08-0500,Craigslist,481,0,
4 shelf china cabinet,Furniture,NonTV,4 shelf china cabinet,like new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7688737714,2023-11-17T15:34:51-0500,Craigslist,482,0,
4 ivory and cream dining chairs,Furniture,NonTV,4 ivory and cream dining chairs. Very gorgeous!,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690027785,2023-11-21T14:02:53-0500,Craigslist,483,0,
Gray arm chair,Furniture,NonTV,Gray arm chair new.,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690035612,2023-11-21T14:19:30-0500,Craigslist,484,0,
Wooden table with black legs,Furniture,NonTV,Wooden table with black legs,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690033447,2023-11-21T14:14:58-0500,Craigslist,485,0,
Blue fabric sofa,Furniture,NonTV,Blue fabric sofa,new,Beech grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690106246,2023-11-21T17:18:46-0500,Craigslist,486,0,
Pair of jitterbug denim couch and loveseat in blue,Furniture,NonTV,Pair of jitterbug denim couch and loveseat in blue,new,Beech Grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690331877,2023-11-22T12:41:30-0500,Craigslist,487,0,
Set of 3 manual reclining sofa set with storage and cup holders in bot,Furniture,NonTV,"Set of 3 manual reclining sofa set with storage and cup holders in both
No scrathes",new,Beech Grove,US-IN,0.000000;0.000000,"0.000000, 0.000000",7690356359,2023-11-22T13:38:24-0500,Craigslist,488,0,
Set of 3 manual reclining sofa set with storage and cup holders in bot,Furniture,NonTV,Set of 3 manual reclining sofa set with storage and cup holders in both pieces and are blue in color,new,Beech Grove,US-IN,39.714053;-86.082617,"39.714053, -86.082617",7690428824,2023-11-22T16:49:50-0500,Craigslist,489,0,
Pair of gray armless chairs,Furniture,NonTV,Pair of gray armless chairs,new,Beech Grove,US-IN,39.714053;-86.082617,"39.714053, -86.082617",7690432073,2023-11-22T17:00:06-0500,Craigslist,490,0,
Pair of armless chairs,Furniture,NonTV,You getting both chairs,new,Beech grove,US-IN,39.718624;-86.082469,"39.718624, -86.082469",7690883431,2023-11-24T13:32:43-0500,Craigslist,491,0,
Armless Gray loveseat,Furniture,NonTV,The love seat is in excellent condition.everything is new. Has several colors,new,Beech Grove,US-IN,39.714053;-86.082617,"39.714053, -86.082617",7690901757,2023-11-24T14:16:21-0500,Craigslist,492,0,
